NMR-STAR link ID,CIF to STAR transform code,tagCategory,tagField,mmCIF/pdbx data item,additional_transform_data,entryIdFlg,pdbxMapExistsFlg
18,-15,citation_author,name,_citation_author.name,?,N,Y
19,3,citation_author,ordinal,_citation_author.ordinal,?,N,Y
10003,3,citation_editor,citation_id,_citation_editor.citation_id,?,N,Y
10004,-15,citation_editor,name,_citation_editor.name,?,N,Y
10005,3,citation_editor,ordinal,_citation_editor.ordinal,?,N,Y
,,citation,abstract,_citation.abstract,?,N,Y
,,citation,abstract_id_CAS,_citation.abstract_id_CAS,?,N,Y
10007,3,citation,book_id_ISBN,_citation.book_id_ISBN,?,N,Y
17,1,citation,book_publisher,_citation.book_publisher,?,N,Y
10006,3,citation,book_publisher_city,_citation.book_publisher_city,?,N,Y
10011,3,citation,book_title,_citation.book_title,?,N,Y
,,citation,coordinate_linkage,_citation.coordinate_linkage,?,N,Y
,,citation,country,_citation.country,?,N,Y
,,citation,database_id_CSD,_citation.database_id_CSD,?,N,Y
10012,3,citation,database_id_Medline,_citation.database_id_Medline,?,N,Y
10002,3,citation,details,_citation.details,?,N,Y
7,3,citation,id,_citation.id,?,N,Y
9,3,citation,journal_abbrev,_citation.journal_abbrev,?,N,Y
1274,3,citation,journal_full,_citation.journal_full,?,N,Y
14,3,citation,journal_id_ASTM,_citation.journal_id_ASTM,?,N,Y
16,1,citation,journal_id_CSD,_citation.journal_id_CSD,?,N,Y
15,3,citation,journal_id_ISSN,_citation.journal_id_ISSN,?,N,Y
1272,3,citation,journal_issue,_citation.journal_issue,?,N,Y
10,3,citation,journal_volume,_citation.journal_volume,?,N,Y
,,citation,language,_citation.language,?,N,Y
11,3,citation,page_first,_citation.page_first,?,N,Y
12,3,citation,page_last,_citation.page_last,?,N,Y
14090,1,citation,pdbx_database_id_DOI,_citation.pdbx_database_id_DOI,?,N,Y
14080,1,citation,pdbx_database_id_PubMed,_citation.pdbx_database_id_PubMed,?,N,Y
8,3,citation,title,_citation.title,?,N,Y
,,citation,unpublished_flag,_citation.unpublished_flag,?,N,Y
13,3,citation,year,_citation.year,?,N,Y
,,computing,cell_refinement,_computing.cell_refinement,?,N,Y
,,computing,data_collection,_computing.data_collection,?,N,Y
,,computing,data_reduction,_computing.data_reduction,?,N,Y
,,computing,entry_id,_computing.entry_id,?,Y,Y
,,computing,molecular_graphics,_computing.molecular_graphics,?,N,Y
,,computing,pdbx_data_reduction_ds,_computing.pdbx_data_reduction_ds,?,N,Y
,,computing,pdbx_data_reduction_ii,_computing.pdbx_data_reduction_ii,?,N,Y
,,computing,pdbx_structure_refinement_method,_computing.pdbx_structure_refinement_method,?,N,Y
,,computing,publication_material,_computing.publication_material,?,N,Y
,,computing,structure_refinement,_computing.structure_refinement,?,N,Y
,,computing,structure_solution,_computing.structure_solution,?,N,Y
11033,1,database_2,database_code,_database_2.database_code,?,N,Y
11034,1,database_2,database_id,_database_2.database_id,?,N,Y
,,database_PDB_caveat,id,_database_PDB_caveat.id,?,N,Y
,,database_PDB_caveat,text,_database_PDB_caveat.text,?,N,Y
,,database_PDB_remark,id,_database_PDB_remark.id,?,N,Y
,,database_PDB_remark,text,_database_PDB_remark.text,?,N,Y
,,database_PDB_rev_record,details,_database_PDB_rev_record.details,?,N,Y
,,database_PDB_rev_record,rev_num,_database_PDB_rev_record.rev_num,?,N,Y
,,database_PDB_rev_record,type,_database_PDB_rev_record.type,?,N,Y
,,database_PDB_rev,author_name,_database_PDB_rev.author_name,?,N,Y
,,database_PDB_rev,date,_database_PDB_rev.date,?,N,Y
,,database_PDB_rev,date_original,_database_PDB_rev.date_original,?,N,Y
,,database_PDB_rev,mod_type,_database_PDB_rev.mod_type,?,N,Y
,,database_PDB_rev,num,_database_PDB_rev.num,?,N,Y
,,database_PDB_rev,pdbx_record_revised_1,_database_PDB_rev.pdbx_record_revised_1,?,N,Y
,,database_PDB_rev,pdbx_record_revised_2,_database_PDB_rev.pdbx_record_revised_2,?,N,Y
,,database_PDB_rev,pdbx_record_revised_3,_database_PDB_rev.pdbx_record_revised_3,?,N,Y
,,database_PDB_rev,pdbx_record_revised_4,_database_PDB_rev.pdbx_record_revised_4,?,N,Y
,,database_PDB_rev,replaced_by,_database_PDB_rev.replaced_by,?,N,Y
,,database_PDB_rev,replaces,_database_PDB_rev.replaces,?,N,Y
,,database_PDB_rev,status,_database_PDB_rev.status,?,N,Y
,,database_PDB_tvect,details,_database_PDB_tvect.details,?,N,Y
,,database_PDB_tvect,id,_database_PDB_tvect.id,?,N,Y
,,database_PDB_tvect,vector[1],_database_PDB_tvect.vector[1],?,N,Y
,,database_PDB_tvect,vector[2],_database_PDB_tvect.vector[2],?,N,Y
,,database_PDB_tvect,vector[3],_database_PDB_tvect.vector[3],?,N,Y
,,database,code_CAS,_database.code_CAS,?,N,Y
,,database,code_CSD,_database.code_CSD,?,N,Y
,,database,code_depnum_ccdc_archive,_database.code_depnum_ccdc_archive,?,N,Y
,,database,code_depnum_ccdc_fiz,_database.code_depnum_ccdc_fiz,?,N,Y
,,database,code_depnum_ccdc_journal,_database.code_depnum_ccdc_journal,?,N,Y
,,database,code_ICSD,_database.code_ICSD,?,N,Y
,,database,code_MDF,_database.code_MDF,?,N,Y
,,database,code_NBS,_database.code_NBS,?,N,Y
,,database,code_PDB,_database.code_PDB,?,N,Y
,,database,code_PDF,_database.code_PDF,?,N,Y
,,database,CSD_history,_database.CSD_history,?,N,Y
,,database,entry_id,_database.entry_id,?,Y,Y
,,database,journal_ASTM,_database.journal_ASTM,?,N,Y
,,database,journal_CSD,_database.journal_CSD,?,N,Y
,,database,pdbx_code_NDB,_database.pdbx_code_NDB,?,N,Y
,,database,pdbx_code_PDB,_database.pdbx_code_PDB,?,N,Y
,,database,pdbx_related_codes_PDB,_database.pdbx_related_codes_PDB,?,N,Y
29,3,entity_keywords,entity_id,_entity_keywords.entity_id,?,N,Y
,,entity_keywords,pdbx_antibody_isotype,_entity_keywords.pdbx_antibody_isotype,?,N,Y
,,entity_keywords,pdbx_ec,_entity_keywords.pdbx_ec,?,N,Y
,,entity_keywords,pdbx_fragment,_entity_keywords.pdbx_fragment,?,N,Y
,,entity_keywords,pdbx_mutation,_entity_keywords.pdbx_mutation,?,N,Y
30,3,entity_keywords,text,_entity_keywords.text,?,N,Y
,,entity_link,details,_entity_link.details,?,N,Y
,,entity_link,entity_id_1,_entity_link.entity_id_1,?,N,Y
,,entity_link,entity_id_2,_entity_link.entity_id_2,?,N,Y
,,entity_link,entity_seq_num_1,_entity_link.entity_seq_num_1,?,N,Y
,,entity_link,entity_seq_num_2,_entity_link.entity_seq_num_2,?,N,Y
,,entity_link,link_id,_entity_link.link_id,?,N,Y
24,3,entity_name_com,entity_id,_entity_name_com.entity_id,?,N,Y
10821;25,1;3,entity_name_com,name,_entity_name_com.name,?,N,Y
27,3,entity_name_sys,entity_id,_entity_name_sys.entity_id,?,N,Y
28,3,entity_name_sys,name,_entity_name_sys.name,?,N,Y
,,entity_name_sys,system,_entity_name_sys.system,?,N,Y
39,3,entity_poly_seq,entity_id,_entity_poly_seq.entity_id,?,N,Y
,,entity_poly_seq,hetero,_entity_poly_seq.hetero,?,N,Y
41,3,entity_poly_seq,mon_id,_entity_poly_seq.mon_id,?,N,Y
40,3,entity_poly_seq,num,_entity_poly_seq.num,?,N,Y
21,4,entity_poly,entity_id,_entity_poly.entity_id,?,N,Y
34,3,entity_poly,nstd_chirality,_entity_poly.nstd_chirality,?,N,Y
33,3,entity_poly,nstd_linkage,_entity_poly.nstd_linkage,?,N,Y
37,3,entity_poly,nstd_monomer,_entity_poly.nstd_monomer,?,N,Y
36,3,entity_poly,number_of_monomers,_entity_poly.number_of_monomers,?,N,Y
,,entity_poly,pdbx_build_self_reference,_entity_poly.pdbx_build_self_reference,?,N,Y
,,entity_poly,pdbx_C_terminal_seq_one_letter_code,_entity_poly.pdbx_C_terminal_seq_one_letter_code,?,N,Y
,,entity_poly,pdbx_explicit_linking_flag,_entity_poly.pdbx_explicit_linking_flag,?,N,Y
,,entity_poly,pdbx_N_terminal_seq_one_letter_code,_entity_poly.pdbx_N_terminal_seq_one_letter_code,?,N,Y
,,entity_poly,pdbx_seq_align_begin,_entity_poly.pdbx_seq_align_begin,?,N,Y
,,entity_poly,pdbx_seq_align_end,_entity_poly.pdbx_seq_align_end,?,N,Y
,,entity_poly,pdbx_seq_db_id,_entity_poly.pdbx_seq_db_id,?,N,Y
,,entity_poly,pdbx_seq_db_name,_entity_poly.pdbx_seq_db_name,?,N,Y
35,3,entity_poly,pdbx_seq_one_letter_code,_entity_poly.pdbx_seq_one_letter_code,?,N,Y
10106,3,entity_poly,pdbx_seq_one_letter_code_can,_entity_poly.pdbx_seq_one_letter_code_can,?,N,Y
,,entity_poly,pdbx_seq_one_letter_code_sample,_entity_poly.pdbx_seq_one_letter_code_sample,?,N,Y
,,entity_poly,pdbx_seq_three_letter_code,_entity_poly.pdbx_seq_three_letter_code,?,N,Y
,,entity_poly,pdbx_sequence_evidence_code ,_entity_poly.pdbx_sequence_evidence_code ,?,N,Y
10107,3,entity_poly,pdbx_strand_id,_entity_poly.pdbx_strand_id,?,N,Y
,,entity_poly,pdbx_target_identifier,_entity_poly.pdbx_target_identifier,?,N,Y
31,3,entity_poly,type,_entity_poly.type,?,N,Y
32,3,entity_poly,type_details,_entity_poly.type_details,?,N,Y
81,1,entity_src_gen,entity_id,_entity_src_gen.entity_id,?,N,Y
,,entity_src_gen,expression_system_id,_entity_src_gen.expression_system_id,?,N,Y
43;11004,1;50,entity_src_gen,gene_src_common_name,_entity_src_gen.gene_src_common_name,?,N,Y
,,entity_src_gen,gene_src_details,_entity_src_gen.gene_src_details,?,N,Y
10631,1,entity_src_gen,gene_src_dev_stage,_entity_src_gen.gene_src_dev_stage,?,N,Y
44,1,entity_src_gen,gene_src_genus,_entity_src_gen.gene_src_genus,?,N,Y
45,1,entity_src_gen,gene_src_species,_entity_src_gen.gene_src_species,?,N,Y
46,1,entity_src_gen,gene_src_strain,_entity_src_gen.gene_src_strain,?,N,Y
49,1,entity_src_gen,gene_src_tissue,_entity_src_gen.gene_src_tissue,?,N,Y
10623,1,entity_src_gen,gene_src_tissue_fraction,_entity_src_gen.gene_src_tissue_fraction,?,N,Y
58;11005,1;50,entity_src_gen,host_org_common_name,_entity_src_gen.host_org_common_name,?,N,Y
10630,1,entity_src_gen,host_org_details,_entity_src_gen.host_org_details,?,N,Y
59,1,entity_src_gen,host_org_genus,_entity_src_gen.host_org_genus,?,N,Y
60,1,entity_src_gen,host_org_species,_entity_src_gen.host_org_species,?,N,Y
,,entity_src_gen,host_org_strain,_entity_src_gen.host_org_strain,?,N,Y
,,entity_src_gen,pdbx_alt_source_flag,_entity_src_gen.pdbx_alt_source_flag,?,N,Y
,,entity_src_gen,pdbx_beg_seq_num,_entity_src_gen.pdbx_beg_seq_num,?,N,Y
10622,1,entity_src_gen,pdbx_description,_entity_src_gen.pdbx_description,?,N,Y
,,entity_src_gen,pdbx_end_seq_num,_entity_src_gen.pdbx_end_seq_num,?,N,Y
51,1,entity_src_gen,pdbx_gene_src_atcc,_entity_src_gen.pdbx_gene_src_atcc,?,N,Y
10619,1,entity_src_gen,pdbx_gene_src_cell,_entity_src_gen.pdbx_gene_src_cell,?,N,Y
50,1,entity_src_gen,pdbx_gene_src_cell_line,_entity_src_gen.pdbx_gene_src_cell_line,?,N,Y
10620,1,entity_src_gen,pdbx_gene_src_cellular_location,_entity_src_gen.pdbx_gene_src_cellular_location,?,N,Y
,,entity_src_gen,pdbx_gene_src_culture_collection,_entity_src_gen.pdbx_gene_src_culture_collection,?,N,Y
10621,1,entity_src_gen,pdbx_gene_src_fragment,_entity_src_gen.pdbx_gene_src_fragment,?,N,Y
71,1,entity_src_gen,pdbx_gene_src_gene,_entity_src_gen.pdbx_gene_src_gene,?,N,Y
14160,1,entity_src_gen,pdbx_gene_src_ncbi_taxonomy_id,_entity_src_gen.pdbx_gene_src_ncbi_taxonomy_id,?,N,Y
48,1,entity_src_gen,pdbx_gene_src_organ,_entity_src_gen.pdbx_gene_src_organ,?,N,Y
52,1,entity_src_gen,pdbx_gene_src_organelle,_entity_src_gen.pdbx_gene_src_organelle,?,N,Y
55,1,entity_src_gen,pdbx_gene_src_plasmid,_entity_src_gen.pdbx_gene_src_plasmid,?,N,Y
55,1,entity_src_gen,pdbx_gene_src_plasmid_name,_entity_src_gen.pdbx_gene_src_plasmid_name,?,N,Y
10618;11004,1;50,entity_src_gen,pdbx_gene_src_scientific_name,_entity_src_gen.pdbx_gene_src_scientific_name,?,N,Y
47,1,entity_src_gen,pdbx_gene_src_variant,_entity_src_gen.pdbx_gene_src_variant,?,N,Y
66,1,entity_src_gen,pdbx_host_org_atcc,_entity_src_gen.pdbx_host_org_atcc,?,N,Y
10625,1,entity_src_gen,pdbx_host_org_cell,_entity_src_gen.pdbx_host_org_cell,?,N,Y
65,1,entity_src_gen,pdbx_host_org_cell_line,_entity_src_gen.pdbx_host_org_cell_line,?,N,Y
10629,1,entity_src_gen,pdbx_host_org_cellular_location,_entity_src_gen.pdbx_host_org_cellular_location,?,N,Y
10628,1,entity_src_gen,pdbx_host_org_culture_collection,_entity_src_gen.pdbx_host_org_culture_collection,?,N,Y
10627,1,entity_src_gen,pdbx_host_org_gene,_entity_src_gen.pdbx_host_org_gene,?,N,Y
14170,1,entity_src_gen,pdbx_host_org_ncbi_taxonomy_id,_entity_src_gen.pdbx_host_org_ncbi_taxonomy_id,?,N,Y
63,1,entity_src_gen,pdbx_host_org_organ,_entity_src_gen.pdbx_host_org_organ,?,N,Y
10626,1,entity_src_gen,pdbx_host_org_organelle,_entity_src_gen.pdbx_host_org_organelle,?,N,Y
10612;11005,2;50,entity_src_gen,pdbx_host_org_scientific_name,_entity_src_gen.pdbx_host_org_scientific_name,?,N,Y
61,1,entity_src_gen,pdbx_host_org_strain,_entity_src_gen.pdbx_host_org_strain,?,N,Y
64,1,entity_src_gen,pdbx_host_org_tissue,_entity_src_gen.pdbx_host_org_tissue,?,N,Y
10632,1,entity_src_gen,pdbx_host_org_tissue_fraction,_entity_src_gen.pdbx_host_org_tissue_fraction,?,N,Y
62,1,entity_src_gen,pdbx_host_org_variant,_entity_src_gen.pdbx_host_org_variant,?,N,Y
11145,2,entity_src_gen,pdbx_host_org_vector,_entity_src_gen.pdbx_host_org_vector,?,N,Y
67,1,entity_src_gen,pdbx_host_org_vector_type,_entity_src_gen.pdbx_host_org_vector_type,?,N,Y
,,entity_src_gen,pdbx_seq_type,_entity_src_gen.pdbx_seq_type,?,N,Y
,,entity_src_gen,pdbx_src_id,_entity_src_gen.pdbx_src_id,?,N,Y
69,1,entity_src_gen,plasmid_details,_entity_src_gen.plasmid_details,?,N,Y
68,1,entity_src_gen,plasmid_name,_entity_src_gen.plasmid_name,?,N,Y
,,entity_src_gen,start_construct_id,_entity_src_gen.start_construct_id,?,N,Y
43,1,entity_src_nat,common_name,_entity_src_nat.common_name,?,N,Y
57,1,entity_src_nat,details,_entity_src_nat.details,?,N,Y
42,1,entity_src_nat,entity_id,_entity_src_nat.entity_id,?,N,Y
44,1,entity_src_nat,genus,_entity_src_nat.genus,?,N,Y
,,entity_src_nat,pdbx_alt_source_flag,_entity_src_nat.pdbx_alt_source_flag,?,N,Y
51,1,entity_src_nat,pdbx_atcc,_entity_src_nat.pdbx_atcc,?,N,Y
,,entity_src_nat,pdbx_beg_seq_num,_entity_src_nat.pdbx_beg_seq_num,?,N,Y
10619,1,entity_src_nat,pdbx_cell,_entity_src_nat.pdbx_cell,?,N,Y
50,1,entity_src_nat,pdbx_cell_line,_entity_src_nat.pdbx_cell_line,?,N,Y
10620,1,entity_src_nat,pdbx_cellular_location,_entity_src_nat.pdbx_cellular_location,?,N,Y
,,entity_src_nat,pdbx_culture_collection,_entity_src_nat.pdbx_culture_collection,?,N,Y
,,entity_src_nat,pdbx_end_seq_num,_entity_src_nat.pdbx_end_seq_num,?,N,Y
10621,1,entity_src_nat,pdbx_fragment,_entity_src_nat.pdbx_fragment,?,N,Y
14050,1,entity_src_nat,pdbx_ncbi_taxonomy_id,_entity_src_nat.pdbx_ncbi_taxonomy_id,?,N,Y
48,1,entity_src_nat,pdbx_organ,_entity_src_nat.pdbx_organ,?,N,Y
52,1,entity_src_nat,pdbx_organelle,_entity_src_nat.pdbx_organelle,?,N,Y
10618,2,entity_src_nat,pdbx_organism_scientific,_entity_src_nat.pdbx_organism_scientific,?,N,Y
10624,1,entity_src_nat,pdbx_plasmid_details,_entity_src_nat.pdbx_plasmid_details,?,N,Y
55,1,entity_src_nat,pdbx_plasmid_name,_entity_src_nat.pdbx_plasmid_name,?,N,Y
54,1,entity_src_nat,pdbx_secretion,_entity_src_nat.pdbx_secretion,?,N,Y
,,entity_src_nat,pdbx_src_id,_entity_src_nat.pdbx_src_id,?,N,Y
47,1,entity_src_nat,pdbx_variant,_entity_src_nat.pdbx_variant,?,N,Y
45,1,entity_src_nat,species,_entity_src_nat.species,?,N,Y
46,1,entity_src_nat,strain,_entity_src_nat.strain,?,N,Y
49,1,entity_src_nat,tissue,_entity_src_nat.tissue,?,N,Y
10623,1,entity_src_nat,tissue_fraction,_entity_src_nat.tissue_fraction,?,N,Y
23,3,entity,details,_entity.details,?,N,Y
26,3,entity,formula_weight,_entity.formula_weight,?,N,Y
21,4,entity,id,_entity.id,?,N,Y
10047,2,entity,pdbx_description,_entity.pdbx_description,?,N,Y
11150,1,entity,pdbx_ec,_entity.pdbx_ec,?,N,Y
,,entity,pdbx_entities_per_biological_unit,_entity.pdbx_entities_per_biological_unit,?,N,Y
10050,3,entity,pdbx_formula_weight_exptl,_entity.pdbx_formula_weight_exptl,?,N,Y
,,entity,pdbx_formula_weight_exptl_method,_entity.pdbx_formula_weight_exptl_method,?,N,Y
10048,3,entity,pdbx_fragment,_entity.pdbx_fragment,?,N,Y
,,entity,pdbx_modification,_entity.pdbx_modification,?,N,Y
10049,3,entity,pdbx_mutation,_entity.pdbx_mutation,?,N,Y
,,entity,pdbx_number_of_molecules,_entity.pdbx_number_of_molecules,?,N,Y
10054,3,entity,pdbx_parent_entity_id,_entity.pdbx_parent_entity_id,?,N,Y
10054,3,entity,pdbx_target_id,_entity.pdbx_target_id,?,N,Y
10053,3,entity,src_method,_entity.src_method,?,N,Y
22,3,entity,type,_entity.type,?,N,Y
,,entry_link,details,_entry_link.details,?,N,Y
,,entry_link,entry_id,_entry_link.entry_id,?,Y,Y
,,entry_link,id,_entry_link.id,?,N,Y
10019,1,entry,id,_entry.id,?,N,Y
,,entry,pdbx_DOI,_entry.pdbx_DOI,?,N,Y
,,entry,pdbx_pc,_entry.pdbx_pc,?,N,Y
,,exptl,absorpt_coefficient_mu,_exptl.absorpt_coefficient_mu,?,N,Y
,,exptl,absorpt_correction_T_max,_exptl.absorpt_correction_T_max,?,N,Y
,,exptl,absorpt_correction_T_min,_exptl.absorpt_correction_T_min,?,N,Y
,,exptl,absorpt_correction_type,_exptl.absorpt_correction_type,?,N,Y
,,exptl,absorpt_process_details,_exptl.absorpt_process_details,?,N,Y
,,exptl,crystals_number,_exptl.crystals_number,?,N,Y
,,exptl,details,_exptl.details,?,N,Y
,,exptl,entry_id,_exptl.entry_id,?,Y,Y
10800,1,exptl,method,_exptl.method,?,N,Y
,,exptl,method_details,_exptl.method_details,?,N,Y
,,journal_index,subterm,_journal_index.subterm,?,N,Y
,,journal_index,term,_journal_index.term,?,N,Y
,,journal_index,type,_journal_index.type,?,N,Y
14,3,journal,coden_ASTM,_journal.coden_ASTM,?,N,Y
,,journal,coden_Cambridge,_journal.coden_Cambridge,?,N,Y
,,journal,coeditor_address,_journal.coeditor_address,?,N,Y
,,journal,coeditor_code,_journal.coeditor_code,?,N,Y
,,journal,coeditor_email,_journal.coeditor_email,?,N,Y
,,journal,coeditor_fax,_journal.coeditor_fax,?,N,Y
,,journal,coeditor_name,_journal.coeditor_name,?,N,Y
,,journal,coeditor_notes,_journal.coeditor_notes,?,N,Y
,,journal,coeditor_phone,_journal.coeditor_phone,?,N,Y
,,journal,data_validation_number,_journal.data_validation_number,?,N,Y
,,journal,date_accepted,_journal.date_accepted,?,N,Y
,,journal,date_from_coeditor,_journal.date_from_coeditor,?,N,Y
,,journal,date_printers_final,_journal.date_printers_final,?,N,Y
,,journal,date_printers_first,_journal.date_printers_first,?,N,Y
,,journal,date_proofs_in,_journal.date_proofs_in,?,N,Y
,,journal,date_proofs_out,_journal.date_proofs_out,?,N,Y
,,journal,date_recd_copyright,_journal.date_recd_copyright,?,N,Y
,,journal,date_recd_electronic,_journal.date_recd_electronic,?,N,Y
,,journal,date_recd_hard_copy,_journal.date_recd_hard_copy,?,N,Y
,,journal,date_to_coeditor,_journal.date_to_coeditor,?,N,Y
1271,1,journal,entry_id,_journal.entry_id,?,Y,Y
1272,3,journal,issue,_journal.issue,?,N,Y
,,journal,language,_journal.language,?,N,Y
1274,3,journal,name_full,_journal.name_full,?,N,Y
11,3,journal,page_first,_journal.page_first,?,N,Y
12,3,journal,page_last,_journal.page_last,?,N,Y
,,journal,paper_category,_journal.paper_category,?,N,Y
,,journal,suppl_publ_number,_journal.suppl_publ_number,?,N,Y
,,journal,suppl_publ_pages,_journal.suppl_publ_pages,?,N,Y
,,journal,techeditor_address,_journal.techeditor_address,?,N,Y
,,journal,techeditor_code,_journal.techeditor_code,?,N,Y
,,journal,techeditor_email,_journal.techeditor_email,?,N,Y
,,journal,techeditor_fax,_journal.techeditor_fax,?,N,Y
,,journal,techeditor_name,_journal.techeditor_name,?,N,Y
,,journal,techeditor_notes,_journal.techeditor_notes,?,N,Y
,,journal,techeditor_phone,_journal.techeditor_phone,?,N,Y
10,3,journal,volume,_journal.volume,?,N,Y
13,3,journal,year,_journal.year,?,N,Y
,,pdbx_atlas,entry_id,_pdbx_atlas.entry_id,?,Y,Y
,,pdbx_atlas,page_id,_pdbx_atlas.page_id,?,N,Y
,,pdbx_atlas,page_name,_pdbx_atlas.page_name,?,N,Y
,,pdbx_audit_author,address,_pdbx_audit_author.address,?,N,Y
,,pdbx_audit_author,name,_pdbx_audit_author.name,?,N,Y
,,pdbx_audit_author,ordinal,_pdbx_audit_author.ordinal,?,N,Y
,,pdbx_audit_conform_extension,extension_dict_location,_pdbx_audit_conform_extension.extension_dict_location,?,N,Y
,,pdbx_audit_conform_extension,extension_dict_name,_pdbx_audit_conform_extension.extension_dict_name,?,N,Y
,,pdbx_audit_conform_extension,extension_dict_version,_pdbx_audit_conform_extension.extension_dict_version,?,N,Y
,,pdbx_audit_support,country ,_pdbx_audit_support.country ,?,N,Y
,,pdbx_audit_support,funding_organization,_pdbx_audit_support.funding_organization,?,N,Y
,,pdbx_audit_support,grant_number,_pdbx_audit_support.grant_number,?,N,Y
,,pdbx_audit_support,ordinal,_pdbx_audit_support.ordinal,?,N,Y
,,pdbx_audit,current_version,_pdbx_audit.current_version,?,N,Y
,,pdbx_audit,entry_id,_pdbx_audit.entry_id,?,Y,Y
,,pdbx_bond_distance_limits,atom_type_1,_pdbx_bond_distance_limits.atom_type_1,?,N,Y
,,pdbx_bond_distance_limits,atom_type_2,_pdbx_bond_distance_limits.atom_type_2,?,N,Y
,,pdbx_bond_distance_limits,lower_limit,_pdbx_bond_distance_limits.lower_limit,?,N,Y
,,pdbx_bond_distance_limits,upper_limit,_pdbx_bond_distance_limits.upper_limit,?,N,Y
,,pdbx_buffer_components,buffer_id,_pdbx_buffer_components.buffer_id,?,N,Y
,,pdbx_buffer_components,conc,_pdbx_buffer_components.conc,?,N,Y
,,pdbx_buffer_components,conc_units,_pdbx_buffer_components.conc_units,?,N,Y
,,pdbx_buffer_components,details,_pdbx_buffer_components.details,?,N,Y
,,pdbx_buffer_components,id,_pdbx_buffer_components.id,?,N,Y
,,pdbx_buffer_components,isotopic_labeling,_pdbx_buffer_components.isotopic_labeling,?,N,Y
,,pdbx_buffer_components,name,_pdbx_buffer_components.name,?,N,Y
,,pdbx_buffer_components,volume,_pdbx_buffer_components.volume,?,N,Y
,,pdbx_buffer,details,_pdbx_buffer.details,?,N,Y
,,pdbx_buffer,id,_pdbx_buffer.id,?,N,Y
,,pdbx_buffer,name,_pdbx_buffer.name,?,N,Y
,,pdbx_chem_comp_atom_edit,atom_id,_pdbx_chem_comp_atom_edit.atom_id,?,N,Y
,,pdbx_chem_comp_atom_edit,comp_id,_pdbx_chem_comp_atom_edit.comp_id,?,N,Y
,,pdbx_chem_comp_atom_edit,edit_atom_id,_pdbx_chem_comp_atom_edit.edit_atom_id,?,N,Y
,,pdbx_chem_comp_atom_edit,edit_atom_value,_pdbx_chem_comp_atom_edit.edit_atom_value,?,N,Y
,,pdbx_chem_comp_atom_edit,edit_op,_pdbx_chem_comp_atom_edit.edit_op,?,N,Y
,,pdbx_chem_comp_atom_edit,ordinal,_pdbx_chem_comp_atom_edit.ordinal,?,N,Y
,,pdbx_chem_comp_atom_feature,atom_id,_pdbx_chem_comp_atom_feature.atom_id,?,N,Y
,,pdbx_chem_comp_atom_feature,comp_id,_pdbx_chem_comp_atom_feature.comp_id,?,N,Y
,,pdbx_chem_comp_atom_feature,feature_type,_pdbx_chem_comp_atom_feature.feature_type,?,N,Y
,,pdbx_chem_comp_audit,action_type,_pdbx_chem_comp_audit.action_type,?,N,Y
,,pdbx_chem_comp_audit,annotator,_pdbx_chem_comp_audit.annotator,?,N,Y
,,pdbx_chem_comp_audit,comp_id,_pdbx_chem_comp_audit.comp_id,?,N,Y
,,pdbx_chem_comp_audit,date,_pdbx_chem_comp_audit.date,?,N,Y
,,pdbx_chem_comp_audit,details,_pdbx_chem_comp_audit.details,?,N,Y
,,pdbx_chem_comp_audit,processing_site,_pdbx_chem_comp_audit.processing_site,?,N,Y
,,pdbx_chem_comp_bond_edit,atom_id_1,_pdbx_chem_comp_bond_edit.atom_id_1,?,N,Y
,,pdbx_chem_comp_bond_edit,atom_id_2,_pdbx_chem_comp_bond_edit.atom_id_2,?,N,Y
,,pdbx_chem_comp_bond_edit,comp_id,_pdbx_chem_comp_bond_edit.comp_id,?,N,Y
,,pdbx_chem_comp_bond_edit,edit_bond_value,_pdbx_chem_comp_bond_edit.edit_bond_value,?,N,Y
,,pdbx_chem_comp_bond_edit,edit_op,_pdbx_chem_comp_bond_edit.edit_op,?,N,Y
,,pdbx_chem_comp_bond_edit,ordinal,_pdbx_chem_comp_bond_edit.ordinal,?,N,Y
,,pdbx_chem_comp_depositor_info,alt_comp_id,_pdbx_chem_comp_depositor_info.alt_comp_id,?,N,Y
,,pdbx_chem_comp_depositor_info,comp_id,_pdbx_chem_comp_depositor_info.comp_id,?,N,Y
,,pdbx_chem_comp_depositor_info,descriptor,_pdbx_chem_comp_depositor_info.descriptor,?,N,Y
,,pdbx_chem_comp_depositor_info,descriptor_type,_pdbx_chem_comp_depositor_info.descriptor_type,?,N,Y
,,pdbx_chem_comp_depositor_info,details,_pdbx_chem_comp_depositor_info.details,?,N,Y
,,pdbx_chem_comp_depositor_info,formula,_pdbx_chem_comp_depositor_info.formula,?,N,Y
,,pdbx_chem_comp_depositor_info,in_dictionary_flag ,_pdbx_chem_comp_depositor_info.in_dictionary_flag ,?,N,Y
,,pdbx_chem_comp_depositor_info,name,_pdbx_chem_comp_depositor_info.name,?,N,Y
,,pdbx_chem_comp_depositor_info,ordinal,_pdbx_chem_comp_depositor_info.ordinal,?,N,Y
,,pdbx_chem_comp_depositor_info,type,_pdbx_chem_comp_depositor_info.type,?,N,Y
11300,1,pdbx_chem_comp_descriptor,comp_id,_pdbx_chem_comp_descriptor.comp_id,?,N,Y
11301,1,pdbx_chem_comp_descriptor,descriptor,_pdbx_chem_comp_descriptor.descriptor,?,N,Y
